Gene,Total,Ring,Tro,Sch,Gam,Ook
PBANKA_133160,120.522462,0.096106981,0.039826228,0.158368819,0.64562405,0.060073922
PBANKA_133170,105.8637283,0.095197856,0.022865669,0.58913899,0.150671058,0.142126426
PBANKA_133180,901.13755,0.092042275,0.278517969,0.4048261,0.138722995,0.085890661
PBANKA_133190,2546.735233,0.512850721,0.337860013,0.045153536,0.028286333,0.075849398
PBANKA_133200,469.5512333,0.398284546,0.374978251,0.170359685,0.030071053,0.026306466
PBANKA_133210,361.4937833,0.30146452,0.343012814,0.190493456,0.048011061,0.117018149
PBANKA_133220,306.5218033,0.308394375,0.236652007,0.220825074,0.145175806,0.088952737
PBANKA_133230,152.1606333,0.206607644,0.135439434,0.222991974,0.207900028,0.22706092
PBANKA_133240,306.4896833,0.093617833,0.21760031,0.46347237,0.155234263,0.070075224
PBANKA_133250,474.87345,0.333707854,0.207312601,0.074067101,0.095519975,0.289392469
PBANKA_133260,225.0217633,0.235866519,0.549135773,0.128807763,0.051228823,0.034961122
PBANKA_133270,308.4662633,0.254788479,0.025683133,0.638740515,0.035293001,0.045494873
PBANKA_133280,38.17492667,0.088082815,0.150843643,0.225697094,0.255544433,0.279832015
PBANKA_133290,216.8002467,0.067561731,0.472810578,0.333908292,0.093153953,0.032565446
PBANKA_133300,500.1636467,0.065945916,0.323431143,0.171815366,0.410560626,0.028246948
PBANKA_133310,140.0660233,0.116688542,0.056875749,0.099452027,0.657494215,0.069489467
PBANKA_133320,224.7316133,0.054140936,0.289502438,0.131539571,0.394161946,0.130655109
PBANKA_133330,55.30500333,0.127035523,0.413930904,0.230705166,0.111287399,0.117041008
PBANKA_133340,539.5307667,0.239995211,0.205396072,0.130543528,0.081097414,0.342967775
PBANKA_133350,949.1528333,0.172196715,0.202096536,0.213162194,0.07970002,0.332844535
PBANKA_133360,560.4291833,0.092982934,0.221483826,0.361039371,0.237028163,0.087465704
PBANKA_133370,948.78959,0.060309789,0.007008709,0.038927387,0.775605053,0.118149062
PBANKA_133380,363.95485,0.373413076,0.262884119,0.117103262,0.069914441,0.176685103
PBANKA_133390,193.1029667,0.303550489,0.321699615,0.159929444,0.094214503,0.12060595
PBANKA_133400,189.6545183,0.130395259,0.397802545,0.4270531,0.031688067,0.01306103
PBANKA_133410,1262.594653,0.117636289,0.461413723,0.334917861,0.074132303,0.011899823
PBANKA_133420,302.4449633,0.326448485,0.196393583,0.034189692,0.03289253,0.410075711
PBANKA_133430,3031.718833,0.471369569,0.379577086,0.118113526,0.015230502,0.015709317
PBANKA_133440,288.4886,0.196795125,0.28677563,0.198206099,0.210767947,0.107455199
PBANKA_133450,78.90879167,0.162445841,0.457466136,0.123676587,0.219558552,0.036852886
PBANKA_133460,313.8185933,0.426854886,0.13899766,0.278707195,0.115036524,0.040403735
PBANKA_133470,1088.024198,0.047861573,0.004125336,0.0362372,0.753481403,0.158294488
PBANKA_133480,516.60853,0.088472697,0.008799893,0.061637581,0.627027006,0.214062822
PBANKA_133490,627.3173133,0.076185766,0.014472835,0.051950344,0.558820062,0.298570993
PBANKA_133500,1036.476377,0.045657336,0.00566338,0.035631685,0.863176451,0.049871148
PBANKA_133510,77.58070167,0.231282711,0.24156394,0.226669128,0.11629851,0.184185711
PBANKA_133520,479.4256667,0.217879657,0.193708653,0.129156936,0.204631201,0.254623553
PBANKA_133530,659.4455,0.208789051,0.237621608,0.257059909,0.133109711,0.163419722
PBANKA_133540,267.8465833,0.289025714,0.210810977,0.236445801,0.063516957,0.20020055
PBANKA_133550,296.05475,0.260289524,0.34795439,0.177987686,0.067924092,0.145844308
PBANKA_133560,46.99182667,0.0551431,0.382035585,0.063050433,0.396296576,0.103474306
PBANKA_133570,280.737255,0.056018928,0.016258102,0.082441499,0.583606191,0.261675281
PBANKA_133580,91.69353167,0.076291805,0.182306207,0.421674237,0.281400984,0.038326767
PBANKA_133590,162.849796,0.090444602,0.425291291,0.398553462,0.070664197,0.015046448
PBANKA_133600,140.8801733,0.084485842,0.592945395,0.118459891,0.151376162,0.05273271
PBANKA_133610,114.7995,0.092303146,0.647735835,0.085182296,0.155275938,0.019502785
PBANKA_133620,891.5309217,0.040059575,0.010109021,0.039910001,0.882149436,0.027771966
PBANKA_133630,189.5370867,0.078848949,0.289333085,0.298464543,0.226116433,0.10723699
PBANKA_133640,594.1864333,0.133609412,0.182153604,0.336238744,0.273321622,0.074676618
PBANKA_133650,40.759815,0.098003144,0.295899282,0.240599595,0.328151637,0.037346342
PBANKA_133660,738.4392717,0.016044176,0.005987568,0.040634621,0.061814562,0.875519073
PBANKA_133670,190.1052833,0.235620227,0.216030556,0.111776746,0.191728496,0.244843975
PBANKA_133680,2616.740568,0.00483838,0.025927255,0.006366852,0.026208616,0.936658897
PBANKA_133690,254.6837033,0.088421048,0.006818732,0.30876475,0.420494121,0.175501348
PBANKA_133700,351.3085167,0.200010096,0.113577093,0.096307372,0.121928157,0.468177283
PBANKA_133710,490.0855667,0.365847338,0.384819535,0.16830969,0.034191478,0.046831958
PBANKA_133720,1203.449367,0.237906145,0.179480339,0.402895638,0.122674459,0.057043419
PBANKA_133730,308.8095167,0.142312486,0.259505765,0.225940252,0.210927276,0.161314221
PBANKA_133740,262.4978,0.19755156,0.338901507,0.134047219,0.197614799,0.131884915
PBANKA_133750,117.15464,0.091824788,0.104680873,0.503684276,0.140936373,0.15887369
PBANKA_133760,149.3620233,0.061054609,0.092292202,0.302012513,0.22949341,0.315147266
PBANKA_133770,110.7636317,0.038097794,0.086765077,0.120662801,0.408224697,0.346249632
PBANKA_133780,385.60075,0.092914757,0.231541951,0.374178473,0.107511202,0.193853617
PBANKA_133790,129.2072633,0.043119673,0.082401908,0.061018474,0.265107387,0.548352558
PBANKA_133800,977.7524,0.03912601,0.274360871,0.090163471,0.334136741,0.262212908
PBANKA_133810,1722.341842,0.037981165,0.002185266,0.026931268,0.858148461,0.07475384
PBANKA_133820,242.1743,0.039584485,0.026065338,0.082623135,0.661864203,0.189862838
PBANKA_133830,3011.053167,0.409278725,0.313581975,0.10457454,0.03679676,0.135768
PBANKA_133840,1424.3225,0.265153784,0.179399679,0.145958166,0.233821694,0.175666677
PBANKA_133850,224.9365333,0.167185159,0.198752507,0.169058576,0.300058861,0.164944897
PBANKA_133860,7696.682,0.491938604,0.248013365,0.123233882,0.048644468,0.088169681
PBANKA_133870,630.9954833,0.087786524,0.0686871,0.517857906,0.2336863,0.091982169
PBANKA_133880,179.99877,0.176165926,0.366362226,0.338038143,0.070587149,0.048846556
PBANKA_133890,7288.7956,0.051906655,0.002543987,0.303608459,0.564308594,0.077632305
PBANKA_133900,138.8282183,0.221166852,0.235569183,0.199288015,0.065828368,0.278147583
PBANKA_133910,405.3408167,0.312338395,0.220358514,0.11390242,0.056589046,0.296811625
PBANKA_133920,66.63696667,0.337614407,0.343947979,0.094945123,0.106966829,0.116525662
PBANKA_133930,255.38036,0.119240571,0.027652322,0.425193034,0.224466556,0.203447516
PBANKA_133940,469.2397667,0.208751276,0.293924364,0.225295696,0.112083211,0.159945452
PBANKA_133950,79.71905,0.155080185,0.289387543,0.231542523,0.055960965,0.268028784
PBANKA_133960,1425.734683,0.064662311,0.08605949,0.054219099,0.255908062,0.539151037
PBANKA_133970,94.81160667,0.119906311,0.457994032,0.311802015,0.060137679,0.050159963
PBANKA_133980,70.729575,0.110601895,0.248939005,0.214946152,0.285439295,0.140073654
PBANKA_133990,620.50445,0.310258855,0.277234917,0.144675111,0.069299422,0.198531695
PBANKA_134000,157.297185,0.092278606,0.680743269,0.06683899,0.007475245,0.152663889
PBANKA_134010,4543.178,0.364272542,0.503530788,0.056553584,0.03330466,0.042338425
PBANKA_134020,3858.814667,0.074616048,0.176284574,0.058828169,0.232913492,0.457357717
PBANKA_134030,465.27744,0.483634023,0.423042218,0.036189376,0.033608442,0.023525942
PBANKA_134040,252.7693633,0.082500109,0.034576026,0.245977199,0.609583369,0.027363298
PBANKA_134050,56.45758833,0.08924044,0.081029763,0.740956198,0.031225918,0.057547682
PBANKA_134060,152.2405,0.089523484,0.200501838,0.091476972,0.498571011,0.119926695
PBANKA_134070,319.15925,0.043300327,0.06551275,0.352020191,0.284778994,0.254387739
PBANKA_134080,998.4582667,0.056973939,0.193728678,0.175335821,0.151914211,0.422047351
PBANKA_134090,23.99996833,0.066992172,0.220329874,0.218894664,0.114858902,0.378924389
PBANKA_134100,103.0109417,0.133157068,0.084285027,0.663580964,0.049683654,0.069293286
PBANKA_134110,1550.44635,0.058246033,0.188249661,0.438278629,0.218109772,0.097115905
PBANKA_134120,344.3028333,0.06923106,0.342797063,0.251907744,0.107811195,0.228252938
PBANKA_134130,93.50560167,0.05707888,0.086552462,0.274335436,0.137802439,0.444230783
PBANKA_134140,133.7749717,0.078828086,0.037094121,0.109568067,0.663756074,0.110753652
PBANKA_134150,382.2436,0.356043895,0.395938611,0.151553093,0.048464513,0.047999888
PBANKA_134160,193.1411833,0.28581812,0.418297893,0.133201783,0.064380883,0.09830132
PBANKA_134170,53.0555,0.057551432,0.032219939,0.090887561,0.08981934,0.729521727
PBANKA_134180,116.139835,0.115994051,0.431994759,0.257626507,0.077218165,0.117166517
PBANKA_134190,266.1554333,0.105864268,0.124410385,0.160167686,0.086567273,0.522990388
PBANKA_134200,1769.678933,0.015272177,0.020344397,0.04612023,0.021099703,0.897163493
PBANKA_134210,63.749235,0.155006801,0.270962467,0.112432251,0.149469558,0.312128922
PBANKA_134220,98.01045333,0.149679953,0.149019309,0.032401442,0.106745655,0.562153642
PBANKA_134230.1,224.84256,0.092973723,0.016923384,0.024909547,0.838471151,0.026722195
PBANKA_134230.2,1380.467213,0.031417841,0.000968184,0.03803111,0.838904386,0.090678479
PBANKA_134240,251.7414867,0.381728301,0.241649085,0.147571823,0.16828295,0.060767841
PBANKA_134250,1007.755435,0.053181405,0.005023922,0.095629551,0.205285422,0.640879699
PBANKA_134260,281.47805,0.086106359,0.300971426,0.476653508,0.083284469,0.052984238
PBANKA_134270,104.923725,0.074774795,0.060947607,0.752090149,0.05382286,0.058364588
PBANKA_134280,305.50665,0.341960478,0.182535798,0.21093698,0.071295338,0.193271407
PBANKA_134290,101.8687967,0.164222024,0.222997628,0.266424567,0.211143654,0.135212127
PBANKA_134300,358.5042333,0.364044097,0.403049634,0.045823727,0.117892192,0.06919035
PBANKA_134310,96.38020667,0.055641093,0.009071365,0.08028443,0.714667486,0.140335626
PBANKA_134320,300.32435,0.064179611,0.072127352,0.285513645,0.157054365,0.421125027
PBANKA_134330,1280.471117,0.111771322,0.545587472,0.256710984,0.053542324,0.032387897
PBANKA_134340,240.109835,0.025041665,0.024155695,0.205422864,0.036903965,0.708475811
PBANKA_134350,824.1385933,0.074600923,0.004981699,0.696555172,0.105423834,0.118438372
PBANKA_134360,178.2210783,0.116596197,0.272129147,0.056792076,0.190410979,0.364071601
PBANKA_134370,251.0607067,0.071244522,0.03322539,0.090264424,0.502675236,0.302590428
PBANKA_134380,525.79845,0.089654981,0.087664104,0.07208456,0.128309621,0.622286734
PBANKA_134390,168.2155833,0.203448155,0.364668949,0.097172032,0.124739632,0.209971232
PBANKA_134400,125.607395,0.258147619,0.375917357,0.107894921,0.039631783,0.218408319
PBANKA_134410,117.1745117,0.064121411,0.180487204,0.428496345,0.096186447,0.230708593
PBANKA_134420,196.4197883,0.078065047,0.018209392,0.102039363,0.647740236,0.153945962
PBANKA_134430,364.1521333,0.107915062,0.160605677,0.388973418,0.236382798,0.106123045
PBANKA_134440,311.7113737,0.060653064,0.001568621,0.675055573,0.051202495,0.211520247
PBANKA_134450,318.39083,0.481861711,0.273154695,0.18070511,0.02042986,0.043848625
PBANKA_134460,787.6380833,0.149299536,0.174783321,0.298851725,0.12698821,0.250077209
PBANKA_134470,188.858049,0.053980013,0.005869694,0.190014141,0.224164923,0.525971228
PBANKA_134480,96.67742,0.267793659,0.293501833,0.109668835,0.124726642,0.204309031
PBANKA_134490,225.96545,0.291947287,0.098259712,0.153130047,0.100532404,0.35613055
PBANKA_134500,580.9692967,0.012545809,0.17072916,0.055105666,0.046630347,0.714989018
PBANKA_134510,361.2247833,0.098456838,0.288047235,0.215061517,0.085171758,0.313262651
PBANKA_134520,199.8223667,0.124851889,0.342995888,0.24441333,0.090663524,0.197075369
PBANKA_134530,382.9249167,0.145249754,0.190060497,0.274427167,0.162296046,0.227966536
PBANKA_134540,1891.1425,0.09744189,0.141953343,0.468218022,0.058662951,0.233723794
PBANKA_134550,528.035,0.03501463,0.099816584,0.110497978,0.240834414,0.513836393
PBANKA_134560,328.11385,0.057968751,0.399544244,0.096628503,0.149966696,0.295891807
PBANKA_134570,250.8835667,0.055365922,0.260972454,0.186749179,0.285720189,0.211192257
PBANKA_134580,1255.052367,0.231627387,0.113414391,0.029191531,0.028732108,0.597034583
PBANKA_134590,276.3578217,0.040763565,0.013253198,0.302529704,0.059674265,0.583779267
PBANKA_134600,77.60901,0.12769529,0.410849848,0.133427549,0.101203907,0.226823406
PBANKA_134610,337.6614167,0.341527028,0.346167771,0.087208957,0.078598705,0.146497539
PBANKA_134620,411.4088167,0.070086855,0.276701654,0.199729798,0.230362103,0.22311959
PBANKA_134630,616.7391333,0.042649394,0.021997631,0.039499439,0.830783993,0.065069543
PBANKA_134640,225.9903983,0.097409006,0.038567855,0.410040651,0.29140154,0.162580949
PBANKA_134650,449.67865,0.046459066,0.228853316,0.363912096,0.137754038,0.223021484
PBANKA_134660,277.75005,0.203032907,0.413260052,0.126554433,0.071022309,0.1861303
PBANKA_134670,6382.573167,0.347683441,0.27375636,0.083726341,0.070609766,0.224224091
PBANKA_134680,882.5304667,0.182684911,0.142969568,0.113777828,0.087471654,0.473096037
PBANKA_134690,90.66382333,0.043741537,0.06700666,0.051622961,0.378335026,0.459293815
PBANKA_134700,563.6751633,0.053534823,0.005215912,0.229295183,0.200651913,0.511302168
PBANKA_134710,170.0012367,0.262240151,0.502026348,0.165096152,0.039886886,0.030750463
PBANKA_134720,784.0580333,0.04887202,0.04479898,0.058344916,0.026365905,0.821618179
PBANKA_134730,466.66975,0.139719255,0.196726272,0.140943247,0.056135736,0.466475489
PBANKA_134740,261.8030667,0.135648335,0.231383844,0.23953119,0.060470071,0.332966561
PBANKA_134750,296.3071833,0.111010977,0.162746139,0.06187447,0.053808348,0.610560066
PBANKA_134760,577.9363167,0.337737038,0.309778941,0.067392892,0.038592228,0.246498901
PBANKA_134770,235.9589333,0.291708388,0.335263001,0.092683713,0.081817415,0.198527484
PBANKA_134780,785.2982833,0.19207606,0.218158506,0.061928634,0.157014223,0.370822577
PBANKA_134790,187.7422,0.07939451,0.210226044,0.426118369,0.09016087,0.194100208
PBANKA_134800,310.3862833,0.235114449,0.348793603,0.182218104,0.10080729,0.133066555
PBANKA_134810,364.8387167,0.214013334,0.321209057,0.229339558,0.096582814,0.138855238
PBANKA_134820,404.1902833,0.165823011,0.219756891,0.042226893,0.099245582,0.472947622
PBANKA_134830,192.467415,0.275122155,0.219826302,0.065538367,0.042419986,0.397093191
PBANKA_134840,707.0543,0.092814795,0.125876754,0.288266403,0.227751249,0.265290799
PBANKA_134850,839.8140833,0.087464954,0.178708601,0.018063284,0.048710364,0.667052797
PBANKA_134860,174.4340833,0.081434773,0.24764541,0.378077774,0.07181452,0.221027523
PBANKA_134870,245.2652833,0.070918924,0.060257815,0.368576216,0.184198103,0.316048942
PBANKA_134880,152.4193233,0.132561932,0.120114691,0.34232405,0.326545866,0.07845346
PBANKA_134890,622.2622833,0.331797388,0.473780925,0.096538231,0.066876542,0.031006914
PBANKA_134900,2709.821,0.111972525,0.00232002,0.871461621,0.006501739,0.007744095
PBANKA_134910,2954.909157,0.065970218,0.006489269,0.908914575,0.008593631,0.010032307
PBANKA_134920,2677.652467,0.349150053,0.248925881,0.270276486,0.106057079,0.0255905
PBANKA_134930,359.5514933,0.060492448,0.023660895,0.051462448,0.712430639,0.151953571
PBANKA_134940,98.84329333,0.07936325,0.01481102,0.087511704,0.78480135,0.033512677
PBANKA_134950,291.6742833,0.21494473,0.170523775,0.166158632,0.099916248,0.348456615
PBANKA_134960,92.90647,0.173438405,0.493289649,0.238020022,0.045693696,0.049558228
PBANKA_134970,146.8401667,0.168577172,0.35781252,0.271303152,0.088420289,0.113886868
PBANKA_134980,94.61207333,0.070785839,0.100657925,0.213850614,0.065258479,0.549447142
PBANKA_134990,621.30355,0.241036769,0.193473062,0.21564097,0.049562488,0.300286712
PBANKA_135000,366.8676333,0.071988362,0.306147204,0.207669315,0.187251869,0.226943251
PBANKA_135010,303.2689,0.193615303,0.340318938,0.25583929,0.05779409,0.152432379
PBANKA_135020,290.7484467,0.122305039,0.136502879,0.10998941,0.464023115,0.167179558
PBANKA_135030,475.4969,0.080230176,0.28996719,0.187171778,0.231840628,0.210790228
PBANKA_135040,779.7719333,0.044000045,0.235245707,0.170504983,0.348747484,0.201501781
PBANKA_135050,1738.277833,0.263163915,0.191657797,0.230908715,0.206587516,0.107682057
PBANKA_135060,699.5038667,0.309322808,0.363077335,0.059140131,0.087005738,0.181453989
PBANKA_135070,229.9473167,0.351712084,0.325848116,0.176341262,0.054179802,0.091918736
PBANKA_135080,96.836605,0.102341516,0.387252321,0.135930003,0.037665509,0.336810651
PBANKA_135090,154.60437,0.127131723,0.419887873,0.192042114,0.077980331,0.182957959
PBANKA_135100,209.311,0.190553769,0.315230924,0.155933754,0.06372742,0.274554132
PBANKA_135110,193.1776333,0.216830485,0.174686631,0.205915661,0.149337941,0.253229282
PBANKA_135120,259.3210667,0.315745655,0.387152888,0.154892931,0.054620707,0.087587819
PBANKA_135130,223.9908433,0.078063012,0.188712402,0.437067197,0.182614608,0.113542781
PBANKA_135140,155.1082038,0.071595697,0.005622465,0.661222924,0.1021964,0.159362514
PBANKA_135150,122.999619,0.140248402,0.010590065,0.58878597,0.078798577,0.181576985
PBANKA_135160,96.10077,0.114613598,0.388521341,0.201716386,0.037745951,0.257402724
PBANKA_135170,825.6899333,0.06148555,0.119930129,0.30571585,0.247882397,0.264986073
PBANKA_135180,461.5933833,0.106843819,0.492038032,0.283155055,0.063523333,0.054439761
PBANKA_135190,2799.839167,0.461506866,0.306608147,0.0727465,0.058159591,0.100978896
PBANKA_135200,1539.62595,0.306600769,0.487397929,0.115828458,0.052603654,0.03756919
PBANKA_135210,658.2167,0.061455369,0.112207196,0.035238547,0.707692467,0.083406422
PBANKA_135220,94.770755,0.083549561,0.291750868,0.113767164,0.156367331,0.354565077
PBANKA_135230,223.9252333,0.064742369,0.382458907,0.249492651,0.100516809,0.202789264
PBANKA_135240,274.93185,0.095052101,0.045694233,0.575264379,0.153247432,0.130741855
PBANKA_135250,1221.047917,0.038366471,0.002702597,0.03374843,0.674352324,0.250830178
PBANKA_135260,250.164935,0.035311044,0.196034668,0.106402802,0.166919477,0.49533201
PBANKA_135270,1109.316633,0.327749976,0.193317213,0.078379831,0.072017986,0.328534994
PBANKA_135280,1399.406767,0.065020838,0.188613851,0.380805648,0.105902732,0.259656931
PBANKA_135290,939.1920667,0.093037839,0.352466244,0.098774259,0.177192191,0.278529468
PBANKA_135300,136.9721333,0.1115267,0.323695039,0.121234514,0.154031331,0.289512417
PBANKA_135310,581.0479,0.056354648,0.022338778,0.301324555,0.021852846,0.598129173
PBANKA_135320,1273.682783,0.069879605,0.185529712,0.163749956,0.206810128,0.374030598
PBANKA_135330,124.272375,0.073176158,0.285586801,0.245281383,0.267743736,0.128211922
PBANKA_135340,1071.58644,0.00276358,0.006066697,0.004088956,0.003962877,0.98311789
PBANKA_135350,241.3634667,0.132888173,0.256189559,0.088937031,0.029357384,0.492627854
PBANKA_135360,660.2046283,0.208580407,0.393554496,0.103559407,0.023700902,0.270604788
PBANKA_135370,386.4958833,0.607461839,0.227213287,0.0549936,0.036593792,0.073737482
PBANKA_135380,4119.14405,0.035016741,0.002606403,0.019435081,0.529594249,0.413347525
PBANKA_135390,70.42072167,0.118828021,0.034511149,0.224643395,0.400709469,0.221307966
PBANKA_135400,182.9037,0.323637247,0.351545923,0.224547398,0.041364062,0.058905369
PBANKA_135410,889.5975833,0.081823401,0.047140922,0.500879283,0.22338696,0.146769433
PBANKA_135420,554.3008417,0.04387906,0.035837624,0.166424878,0.498131122,0.255727316
PBANKA_135430,1493.711833,0.364544879,0.235000147,0.075211964,0.147648291,0.177594719
PBANKA_135440,6249.729,0.500831316,0.260096878,0.07517734,0.063010732,0.100883734
PBANKA_135450,3805.211833,0.425051238,0.286972723,0.077266263,0.055194562,0.155515214
PBANKA_135460,228.0755677,0.020795388,0.025362603,0.005281434,0.013677155,0.93488342
PBANKA_135470,120.22934,0.071300483,0.334810538,0.342173549,0.166728022,0.084987408
PBANKA_135480,989.5822667,0.071756439,0.032885694,0.173166502,0.563770713,0.158420651
PBANKA_135490,1987.947228,0.052335972,0.004727412,0.02367261,0.62124637,0.298017636
PBANKA_135500,496.6662333,0.227081071,0.291610322,0.231214631,0.118320909,0.131773068
PBANKA_135510,4217.2928,0.536932129,0.293260406,0.067691055,0.062846952,0.039269457
PBANKA_135520,261.19585,0.118225079,0.274896979,0.364030669,0.153606958,0.089240315
PBANKA_135530,57.54983833,0.085258015,0.244939003,0.140566338,0.257320445,0.2719162
PBANKA_135540,108.3405867,0.090593657,0.340959018,0.146113756,0.19246896,0.22986461
PBANKA_135550,648.8864167,0.236931297,0.415384716,0.088886589,0.129145483,0.129651915
PBANKA_135560,60.778095,0.04248455,0.124482924,0.091432283,0.380452036,0.361148206
PBANKA_135570,2677.81915,0.04606618,0.006737852,0.117528101,0.281440776,0.54822709
PBANKA_135580,4043.798667,0.16123503,0.235101838,0.068117882,0.049306733,0.486238517
PBANKA_135590,1580.312317,0.064152509,0.086344325,0.038768381,0.646837647,0.163897139
PBANKA_135600,86.026918,0.277447519,0.28057962,0.1102756,0.011370197,0.320327063
PBANKA_135610,658.55295,0.147087413,0.027980894,0.588294381,0.195806579,0.040830734
PBANKA_135620,129.9701467,0.371344507,0.216291208,0.176924091,0.132124957,0.103315238
PBANKA_135630,224.0754767,0.092626825,0.158015284,0.504098002,0.200126541,0.045133349
PBANKA_135640,85.28764667,0.092185566,0.197450049,0.202211582,0.467171408,0.040981394
PBANKA_135650,362.48956,0.086145791,0.312887632,0.393260981,0.113752793,0.093952802
PBANKA_135660,36.3355183,0.105661215,0.540527586,0.209527079,0.127917262,0.016366859
PBANKA_135670,370.27691,0.385275982,0.246514831,0.283881866,0.048400128,0.035927193
PBANKA_135680,173.7203133,0.060488493,0.067852456,0.826503805,0.00885642,0.036298825
PBANKA_135690,136.8515267,0.196280967,0.324316806,0.316177693,0.123373852,0.039850682
PBANKA_135700,57.12785733,0.151749346,0.610370345,0.198508495,0.019242539,0.020129275
PBANKA_135710,54.76921167,0.276555012,0.19526655,0.222562999,0.248918135,0.056697304
PBANKA_135720,592.4152167,0.261316971,0.432293082,0.2478515,0.016907736,0.041630711
PBANKA_135730,165.6686317,0.089576402,0.05562438,0.62261183,0.10437341,0.127813977
PBANKA_135740,67.29018233,0.257050871,0.588778312,0.081738373,0.046954844,0.0254776
PBANKA_135750,126.5457647,0.137057135,0.60606335,0.214342614,0.029275812,0.013261089
PBANKA_135760,96.98036833,0.136043513,0.39765677,0.27741594,0.060789159,0.128094619
PBANKA_135770,456.5422167,0.05884297,0.120904701,0.217243984,0.360057611,0.242950734
PBANKA_135780,225.8528967,0.430975433,0.240206129,0.08412179,0.186508124,0.058188524
PBANKA_135790,290.0832317,0.072503846,0.058279704,0.11740165,0.637203326,0.114611474
PBANKA_135800,1101.886533,0.314533293,0.25238488,0.208871325,0.163081674,0.061128829
PBANKA_135810,147.1015067,0.261995957,0.530061192,0.106315362,0.044682411,0.056945077
PBANKA_135820,2323.845333,0.077409412,0.133942219,0.462633629,0.194650433,0.131364308
PBANKA_135830,204.2805967,0.104617131,0.205150419,0.547881452,0.085951629,0.056399369
PBANKA_135840,236.6423933,0.122183095,0.326634839,0.417047633,0.100238591,0.033895843
PBANKA_135850,275.7892827,0.056220386,0.007325288,0.397238424,0.058272025,0.480943876
PBANKA_135860,227.7140667,0.07474659,0.332568607,0.254325966,0.210709864,0.127648973
PBANKA_135870,220.4435067,0.19532442,0.321418177,0.271500626,0.101291484,0.110465294
PBANKA_135880,308.0001667,0.081573982,0.152975567,0.340548679,0.219467901,0.205433872
PBANKA_135890,94.78274167,0.09115726,0.086150283,0.167389123,0.353711018,0.301592317
PBANKA_135900,2954.413333,0.16623148,0.178131135,0.359633667,0.201256538,0.09474718
PBANKA_135910,370.29,0.152506819,0.358735586,0.057414594,0.17930865,0.252034351
PBANKA_135920,1797.189033,0.522416108,0.299852987,0.039243006,0.083830636,0.054657263
PBANKA_135930,84.09148833,0.235237066,0.598669984,0.116231918,0.008326229,0.041534802
PBANKA_135940,218.3335833,0.321825891,0.340727472,0.127571762,0.127478785,0.082396089
PBANKA_135950,347.9556167,0.076135429,0.163549738,0.12745548,0.401273879,0.231585475
PBANKA_135960,211.649795,0.082270573,0.032494692,0.115532595,0.664368704,0.105333435
PBANKA_135970,183.475982,0.053208027,0.007475458,0.209503716,0.658042533,0.071770266
PBANKA_135980,169.14116,0.065425589,0.058942188,0.295687046,0.466310507,0.113634671
PBANKA_135990,85.96428067,0.066100129,0.578200616,0.205862247,0.143713178,0.00612383
PBANKA_136000,116.4627833,0.090814848,0.079030225,0.380385465,0.421291237,0.028478225
PBANKA_136010,1504.257253,0.333834521,0.55303373,0.073920534,0.013862024,0.02534919
PBANKA_136020,1079.836333,0.148686884,0.109319807,0.122088409,0.430469401,0.189435498
PBANKA_136030,1566.478967,0.420272799,0.392051546,0.07264764,0.083064633,0.031963383
PBANKA_136040,1311.259033,0.048592001,0.015458883,0.033971549,0.852684307,0.049293261
PBANKA_136050,613.74597,0.306288773,0.190749114,0.431902632,0.055958412,0.015101069
PBANKA_136060,134.8002533,0.095177121,0.258211681,0.152368408,0.448279944,0.045962846
PBANKA_136070,104.7221517,0.235445411,0.53799649,0.153177238,0.04602393,0.027356931
PBANKA_136080,17.29826,0.091851724,0.071724844,0.51367652,0.164514234,0.158232678
PBANKA_136090,176.9816588,0.085645033,0.010743743,0.620740594,0.249764582,0.033106048
PBANKA_136100,833.7405333,0.072546611,0.043837199,0.149300406,0.12553126,0.608784524
PBANKA_136110,125.681285,0.375820075,0.365680937,0.164631512,0.060974432,0.032893044
PBANKA_136120,169.3113067,0.161143107,0.144008693,0.280719882,0.32550868,0.088619638
PBANKA_136130,500.4381167,0.129938544,0.211468404,0.080021283,0.452069881,0.126501888
PBANKA_136140,288.6917467,0.059835794,0.007136089,0.657999414,0.179076647,0.095952056
PBANKA_136150,72.62756833,0.077826783,0.087429817,0.139964895,0.634379631,0.060398874
PBANKA_136160,65.72649167,0.12872321,0.020046711,0.171426007,0.612742275,0.067061797
PBANKA_136170,334.6392833,0.131640253,0.24153037,0.128640008,0.062755932,0.435433437
PBANKA_136180,118.2452145,0.053592486,0.013980012,0.104215972,0.68610007,0.142111459
PBANKA_136190,269.8458633,0.196142714,0.305362843,0.395079245,0.038467145,0.064948053
PBANKA_136200,1195.173783,0.162884681,0.250533022,0.045668338,0.049811877,0.491102082
PBANKA_136210,102.4034483,0.114019988,0.065622644,0.47559043,0.2071898,0.137577138
PBANKA_136220,133.06435,0.149331883,0.312528863,0.165562001,0.226166137,0.146411116
PBANKA_136230,296.2391283,0.093050841,0.239800192,0.543282384,0.020947925,0.102918657
PBANKA_136240,260.2943333,0.087383385,0.161825651,0.535169161,0.100488934,0.115132869
PBANKA_136250,362.6844167,0.101027362,0.062279213,0.175873699,0.130359475,0.530460251
PBANKA_136260,263.2207167,0.435771361,0.241781881,0.046783552,0.051413886,0.22424932
